Country_territory,Iso3_code,Region,Indicator,Destination,Value_str
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Uganda,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Uganda,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",United Kingdom,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",United Kingdom,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",United States of America,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",United States of America,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",United States of America,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Uzbekistan,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Uzbekistan,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Zambia,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Zambia,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Zimbabwe,1
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Afghanistan,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Belize,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Brazil,13
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Brazil,21
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Cambodia,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Cameroon,7
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Cameroon,10
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Canada,6
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Canada,10
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",China,21
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",China,8
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",China,8
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",China,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",China,26
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",China,54
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Colombia,7
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,10
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,16
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Dominican Republic,6
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,6
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Ecuador,11
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,28
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,27
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,27
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,53
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,79
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,87
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",El Salvador,99
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Ethiopia,16
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Ethiopia,22
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,25
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,18
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,25
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,34
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,14
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,67
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,116
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,150
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guatemala,153
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guinea,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Guinea,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Haiti,21
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Haiti,31
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,58
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,35
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,48
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,81
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,146
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,166
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Honduras,218
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",India,20
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",India,90
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",India,28
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",India,18
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",India,21
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",India,37
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Indonesia,21
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Indonesia,18
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Indonesia,31
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Jamaica,6
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Jamaica,11
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Kenya,11
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Kenya,15
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Latvia,6
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Maldives,70
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Maldives,98
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,42
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,66
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,44
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,76
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,127
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,117
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,334
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,538
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,565
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Mexico,524
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Morocco,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Nepal,6
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Netherlands,5
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Nicaragua,25
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Others,9
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Others,8
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Pakistan,10
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Peru,9
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Peru,10
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Peru,19
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Peru,28
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,23
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,46
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,35
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,37
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,119
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,46
United States of America,USA,Americas,"Trafficking in persons, detected victims by citizenship",Philippines,230
